Gene_symbol	score_df_1	n_cor	is_deg	Ssec_norm
col2a1a	1.44050726855044	0	True	1.31474932679225
sparc	1.44005380364127	0	True	1.31433544989134
adamts18	1.43973054496388	7	False	1.31404041206837
pcolce2b	1.43749162998025	3	False	1.31199695693854
ltbp3	1.43706290419741	3	True	1.31160565940977
col4a5_ChrAur1	1.43696357124163	8	True	1.3115149983353
meltf	1.4363357601184	0	False	1.31094199584539
ccka	1.43045521249194	0	False	1.30557482679192
luzp2	1.42936379920728	54	False	1.30457869514262
wnt3	1.42726899899212	0	False	1.30266677339618
gpc1b	1.42200415939878	1	True	1.2978615603562
tgfbi	1.41864545042544	2	True	1.29479607054022
gdf5	1.41805825140664	22	False	1.2942601346713
galnt1	1.41644716567748	0	False	1.29278969857975
pthlha	1.40842491932947	0	False	1.28546780356701
efemp2a	1.4083621582223	19	True	1.2854105215767
lgi1b_ChrAur1	1.4076751205179	1	False	1.28478346305429
tnfsf10_ChrAur1	1.40452018926365	32	True	1.28190396092809
col28a1b	1.40168989398005	9	False	1.27932075367882
grp	1.40060768065466	0	False	1.27833301882176
mfap5	1.40018885923406	0	False	1.27795076099301
tfpia	1.39994327596478	8	False	1.27772661742566
col22a1	1.39707998375854	8	False	1.27511329392307
wnt7bb	1.39582459861122	0	False	1.27396750534335
hyal6	1.39367985146289	0	False	1.27200999708847
dkk3a	1.39148461224035	0	False	1.27000640477554
metrn	1.39147531528173	0	False	1.2699979194521
prf1.5	1.38505970990097	0	True	1.26414240380184
f7l	1.38097616769029	0	False	1.26041535952401
elna	1.37864323148148	0	True	1.25828609133013
prss12	1.37821533541499	0	False	1.25789555108251
col15a1b	1.3781530126983	0	True	1.25783866921068
igfbp2a	1.37789196750831	0	False	1.2576004135661
spock2_ChrAur2	1.37740901328947	0	False	1.25715962180617
spaw	1.377381363147	0	False	1.25713438555295
bmp7b	1.37530141489435	0	True	1.25523601917561
pamr1b	1.37442349407888	0	True	1.25443474185732
ccdc80	1.37196824711104	0	True	1.25219384077438
zp3b_ChrAur2	1.3715632392476	0	True	1.25182419056335
ccn1	1.36991915306345	0	False	1.2503236349945
spock1	1.36747126913709	0	True	1.24808945415105
scube1	1.36137885431135	1	False	1.24252891414854
tfa	1.36117322935995	1	False	1.24234124049195
zp3b_ChrAur1	1.35878015345501	0	True	1.2401570828666
inhbaa_ChrAur2	1.3576756553511	0	False	1.23914900871782
cd9a_ChrAur1	1.35607984968362	7	True	1.23769251872098
lipg	1.35262603517727	0	True	1.23454022619444
igf2b	1.34810449158011	2	False	1.23041341855506
fgf22	1.34648313450925	2	False	1.22893360782176
ghra	1.34475455421339	0	True	1.22735593457435
cpamd8	1.34276066683953	3	False	1.22553611586207
mgat5_ChrAur1	1.3405929448139	0	False	1.22355763846311
col16a1	1.33920637227622	0	True	1.22229211530313
sparcl1	1.33713751817977	0	False	1.22040387454939
grna.1	1.32858585160006	0	True	1.21259877830025
tmem98	1.3248944363117	1	False	1.2092296278133
chga	1.32111106154564	0	False	1.20577654601686
prozb	1.32077587244942	0	False	1.20547061931435
psap	1.31948860041128	0	False	1.20429572760607
fbn2b	1.31719295649023	0	True	1.20220049604032
ngrn	1.31484630999509	0	True	1.20005871448388
dipk2ab	1.30880725700924	0	False	1.19454687777124
lamc1	1.30876632592906	0	False	1.19450952002145
emilin1a_ChrAur1	1.30721019395699	0	True	1.19308924016078
plg	1.30214696138556	1	False	1.18846803361777
dao.2	1.30062187510196	0	False	1.18707608912124
hmgb2b	1.29968599736938	0	False	1.18622191459138
nampt2	1.29947841657696	0	True	1.18603245584095
loxl5a	1.29802428936329	1	False	1.18470527560592
svep1	1.29794677877749	0	True	1.18463453178343
fbln2_ChrAur3	1.29672712238902	0	False	1.18352135280081
ccbe1	1.29610302154468	0	False	1.18295173667817
inhbb_ChrAur1	1.29542688130744	0	False	1.1823346242615
col4a6	1.29207225460891	0	True	1.17927286033304
hbegfa	1.2895201930393	0	False	1.17694359667444
lgi2a	1.28472831577476	0	False	1.17257005580785
col5a3a	1.28314497566736	1	False	1.17112494311336
c1qb_ChrAur1	1.27988708771557	0	False	1.16815147252776
reln	1.27938244781979	0	True	1.16769088827544
hspg2	1.27840596379949	0	True	1.1667996524335
dhh	1.27092896538235	0	True	1.15997540457999
paplna	1.26868232246062	0	True	1.15792489616995
enpp2	1.26804026394379	1	False	1.15733889010029
tnfsf10_ChrAur2	1.26768170330074	0	True	1.15701163221388
pdyn	1.2640232187729	0	False	1.15367253759418
creg2	1.263897684405	0	False	1.15355796252102
ntn5	1.26383271207031	0	False	1.15349866234589
kazald3	1.26373713361284	0	True	1.15341142799772
plat	1.26043790923676	0	False	1.15040022970522
fbln2_ChrAur1	1.26041737289331	0	False	1.15038148620818
admp	1.25724814170911	0	False	1.14748893255236
coch	1.25609029982822	0	True	1.1464321715997
htra1a	1.25564071797045	0	False	1.14602183875533
fbln1	1.25488951622778	0	False	1.145336217789
f8	1.25448256212609	0	True	1.14496479124857
nid1a	1.25358644999184	2	True	1.14414691073456
b2m_ChrAur2	1.25307856117876	3	True	1.14368336119915
hhipl2	1.25172745497492	0	False	1.14245020812127
adamts5	1.25123628420057	1	False	1.14200191712058
adamtsl5	1.25030320763786	0	False	1.14115029921525
wnt10b	1.25002849151518	0	False	1.14089956612612
cd74a	1.24937848763842	0	False	1.14030630833559
tgm2a	1.24829691647931	0	False	1.13931915958295
creg1	1.24793520309451	0	False	1.13898902419277
cart2	1.24728053042656	11	False	1.13839150520189
tnn	1.24725578666703	0	True	1.13836892160104
gh1	1.2449567120818	0	False	1.13627055887204
mdkb	1.24309157830207	0	False	1.134568253417
lamb2	1.23603745363857	0	False	1.12812996195195
cd74b	1.23473196579735	0	True	1.12693844470115
c3a.1_ChrAur1	1.23466183950078	5	True	1.12687444051095
sfrp5	1.23432927857553	0	False	1.12657091253707
lhb	1.23325126373141	0	False	1.12558700962903
prss59.1_ChrAur3	1.23031379057328	0	False	1.12290598125698
sema3aa	1.229568264986	0	False	1.12222554091115
uts1	1.22821218256276	0	False	1.12098784604355
timp2a	1.2275685967869	0	False	1.12040044604633
col14a1a	1.22718196607879	0	False	1.12004756864383
adgrl2b.1	1.22205166073534	2	True	1.11536514485896
loxl2b	1.22065531646287	0	False	1.11409070304788
emilin1a_ChrAur2	1.21569535437116	0	True	1.1095637513529
pm20d1.2	1.21472621159251	0	False	1.10867921585377
proca	1.20726756953724	0	False	1.10187172183063
si:dkey-225n22.4	1.20645351436466	0	False	1.10112873461113
tnfrsf1b	1.20535483721024	0	False	1.10012597323625
hhipl1	1.20505053105454	0	False	1.09984823335803
lpla	1.20344530974142	0	True	1.09838314971225
bag6	1.20310145641752	1	False	1.09806931517911
b2m_ChrAur1	1.20037108806115	0	True	1.09557731112137
wnt4b	1.20029859043443	0	False	1.09551114262087
loxl3b	1.19983778264459	0	True	1.09509056388121
calub	1.19668043625843	0	True	1.09220885746689
ndnf	1.19657298190802	0	True	1.09211078400489
tac3a	1.19488472960691	10	False	1.0905699180719
tgm2b	1.19405520899393	0	True	1.08981281556274
npnta	1.19295338369547	0	False	1.08880718088042
c7a	1.19258698035088	0	True	1.08847276496934
ecm1a	1.19229676859135	0	True	1.08820788903028
mgat4a	1.19192737831053	0	False	1.08787074694594
fbln5	1.18916960462176	0	True	1.08535373007285
proza	1.18758669794356	0	False	1.08390901296869
a2ml_ChrAur1	1.18752337303394	0	True	1.08385121639653
sftpba	1.18364593732006	0	True	1.08031228528122
nsun2	1.18175979441823	0	True	1.07859080482461
fstl1b	1.18099341640243	0	True	1.07789133249126
olfml2ba	1.17754271980654	0	False	1.074741885678
efemp1	1.17581658235229	0	True	1.07316644200932
prss35	1.17310955939575	0	False	1.07069574527115
prg4b	1.17300892830364	4	False	1.07060389938915
fam3a	1.17278713662128	0	True	1.07040147037582
manf	1.17197420602936	1	True	1.0696595095598
ism1	1.16837700396673	0	False	1.06637634737559
zp2.5_ChrAur2	1.16837477378498	0	True	1.06637431189127
manba	1.16634271062283	0	False	1.06451965018094
igfbp5b	1.16538326043892	0	False	1.06364396110187
acp7	1.16505086773122	0	True	1.06334058665995
tgfb2	1.16503243345944	1	False	1.06332376172131
agrp	1.1649796910279	0	False	1.06327562376472
cpe	1.16241982069748	0	False	1.06093923305911
hmgb2a	1.15990150115579	0	True	1.05864076571058
apoeb_ChrAur3	1.15709581597816	0	False	1.05608002007673
ppfibp2b	1.15584352699891	1	True	1.05493705736604
sfrp1a	1.15577696613261	0	True	1.05487630733995
ogna	1.15537525610829	14	False	1.05450966706289
spock3	1.14960857876588	0	False	1.04924642728668
lamb1a	1.14958781666606	0	True	1.04922747774206
angptl6	1.1475379952762	1	True	1.04735660811772
tac4	1.14629388992166	0	False	1.0462211145919
ccn2a	1.14500489495776	0	True	1.04504465037126
mmrn2a_ChrAur1	1.14330411216204	0	False	1.04349234787025
sxph	1.14208097697064	1	False	1.0423759937882
fetub	1.13909620206429	0	False	1.03965179316497
asah1b	1.13822653865247	0	True	1.03885805236949
olfml2a	1.13764760442246	0	False	1.03832965976379
col1a1b	1.13763263859353	0	True	1.03831600046894
col9a3	1.1367130002796	0	False	1.03747664763781
hpse	1.13627073604495	0	False	1.03707299357964
pnocb	1.13487965220056	0	False	1.03580335295522
angptl2b	1.13414979685372	1	False	1.03513721481981
pla2g12a	1.13310024329778	0	True	1.03417928849675
kitlga	1.13273030497932	0	True	1.03384164621908
c1qtnf12	1.13235180281789	0	False	1.03349618773179
draxina_ChrAur2	1.13135684926702	0	False	1.03258809477054
col10a1b	1.13053415391541	0	False	1.03183722166959
pyyb	1.12927097422714	0	False	1.03068431902131
pgrmc1	1.12892133636644	0	True	1.03036520494809
lipib	1.12851143227589	0	False	1.02999108595621
angpt2a	1.12838795178801	0	False	1.02987838545698
sema3d	1.12820702020619	0	False	1.02971324941041
grnb	1.12680474607825	0	True	1.02843339542706
smoc1	1.12667814223577	0	False	1.02831784424568
spock2_ChrAur1	1.12539656415312	0	False	1.02714814940402
smpdl3a	1.1253801841937	0	True	1.0271331994339
tgfb1a	1.12478355004733	0	True	1.0265886521349
c1qtnf6a	1.12169427031732	0	False	1.02376907007935
igfbp3_ChrAur1	1.1174565165018	0	False	1.01990127704719
ncanb	1.11718840111305	0	False	1.01965656844033
cela1.6_ChrAur2	1.11599033102211	0	False	1.01856309124663
ndnfl	1.11207935794845	0	False	1.01499355062164
bglapl	1.11144752678065	9	False	1.01441687904167
col4a2	1.11123475662598	0	True	1.01422268396628
c1qa	1.110869926445	0	True	1.01388970387981
inhbab	1.10723643851996	0	False	1.01057342363073
tinagl1	1.10545885635979	0	True	1.00895102643814
lgi3	1.10464569131801	0	False	1.00820885164
col5a1_ChrAur2	1.10307266007895	1	False	1.00677314783779
st3gal8	1.10283209508115	0	True	1.00655358444105
nampt1	1.09981823073405	0	True	1.00380283391871
ccl36.1_ChrAur1	1.09939965655523	0	False	1.00342080174725
fgl1	1.09870229635659	0	False	1.00278432189622
tg_ChrAur2	1.09869291134902	0	False	1.00277575621061
tnfsf12	1.0981470338205	0	False	1.00227753441833
pdgfrl	1.09748310252845	0	False	1.00167156509188
rbp4	1.09631345485016	0	False	1.00060402900151
wnt11	1.09484521851943	0	False	0.999263971391571
cetp	1.09429300756849	0	False	0.998759969091932
apela	1.09405492256942	0	False	0.998542669187183
enpp1	1.09258621683662	0	False	0.997202183154511
lama4	1.08903828515876	0	True	0.993963989993802
nxph4	1.08861885644139	0	False	0.993581177885985
sostdc1a	1.0876643681521	0	False	0.992710017522429
col8a2_ChrAur1	1.08697144794746	3	False	0.992077590048816
nxph2a	1.08629061356052	0	False	0.991456193287113
apoeb_ChrAur1	1.08604544934019	4	True	0.991232432185264
pomca_ChrAur1	1.08285312119458	2	False	0.98831879795934
bmp1a_ChrAur1	1.08236024790848	0	False	0.987868953078136
hamp_ChrAur13	1.08113568539645	0	False	0.986751296282189
bmp4	1.07851691544484	0	False	0.984361147960086
gldn	1.07727600278269	0	False	0.983228568400935
lft1	1.07588627762584	0	False	0.98196016784907
bmp6	1.07571107895976	0	True	0.981800264228094
lum	1.07550338964094	0	False	0.981610706425741
fgf2	1.07373498100745	0	False	0.979996681900398
npc2.1	1.07318037526268	0	True	0.979490493875186
ace2	1.07233390177524	0	False	0.978717918497014
adamts15a_ChrAur2	1.07193614544365	0	False	0.978354886750766
trh	1.07071578007508	0	False	0.977241060682826
emilin2a	1.06643092169176	0	True	0.973330275365832
pomca_ChrAur2	1.06314286219423	0	False	0.970329267245144
col1a2	1.06236600408416	0	True	0.96962022974181
scg2b	1.05714993674076	0	False	0.964859531078249
pltp	1.05655412826404	0	True	0.964315737366987
fgf14_ChrAur2	1.05364041457946	0	False	0.961656394239116
xylt2	1.05123805719271	0	True	0.959463765415992
gatd1	1.05073601515674	0	False	0.95900555222733
ada2a	1.04856973454498	0	True	0.957028390405148
nicol1	1.04761129503186	0	False	0.956153623764148
tsku	1.04705161218721	0	True	0.955642801875716
fgf14_ChrAur1	1.04478984588708	0	False	0.953578490375608
c1qtnf5	1.04008495527066	0	True	0.949284342122685
ccn4a	1.03937229169224	0	False	0.948633894894536
hapln1b	1.03638401011655	0	False	0.945906493738235
gpx3	1.03123493647692	0	True	0.941206940151033
ecrg4a	1.03118549068577	0	False	0.941161811034334
c5	1.03070613533566	0	True	0.940724303957757
alkal1	1.03029794037637	0	False	0.940351744888016
adamts8a	1.03016705131131	0	False	0.940232282588916
nucb1	1.02952756429065	0	True	0.939648623520849
tnfsf10l	1.02950570550157	0	False	0.939628673029203
cbln20_ChrAur1	1.02824330935838	0	False	0.938476485521622
c7b	1.0282297815772	0	False	0.938464138731301
wnt8a	1.02729772384487	0	False	0.937613450711278
nrg2a	1.02658639361163	0	False	0.936964220425741
f5	1.02601426908841	0	True	0.936442043031592
prf1.8	1.02579911991038	0	False	0.936245676624319
s100b	1.02563592600949	2	False	0.936096729738721
il1fma	1.02538991640173	0	False	0.935872197052738
amh	1.02440733275299	0	True	0.934975394086934
ccn1l2	1.02413344844699	0	False	0.934725420195934
col5a2b	1.02339222387433	0	False	0.9340489053812
gdf15	1.0233478191183	2	False	0.934008377211457
fgf18a	1.02310475345908	0	False	0.933786531463918
itih2	1.02183997472751	0	False	0.932632169370663
loxl1	1.01974183680767	0	False	0.930717201305002
adgrb2	1.01890931674191	0	False	0.929957361198746
angpt1	1.01848750848582	0	False	0.929572377288676
col11a1a_ChrAur1	1.01712091874027	0	False	0.928325092400089
egfl6	1.01571621664641	0	False	0.927043022415045
adamts10	1.01320427363082	0	False	0.92475037491455
fgf24	1.01310861961958	0	False	0.924663071608535
wnt10a	1.00817500975007	0	False	0.920160171556444
ca6	1.00731162127833	0	False	0.919372157891561
colec11	1.00389289928132	0	False	0.916251894257916
cfbl_ChrAur1	1.00296976026119	0	True	0.915409346336258
gal	1.00271321844393	0	False	0.91517520091478
si:ch211-196i2.1	1.00136481040189	0	True	0.913944510446069
c1qtnf4	1.00078986415892	0	False	0.91341975767155
hyal1	0.999201564452881	0	False	0.911970118357088
lgals3b	0.997257048208691	0	False	0.910195360618061
col4a3	0.997133276751456	0	True	0.910082394551433
cart4	0.996137741484639	10	False	0.909173770658711
col8a2_ChrAur2	0.996137741484639	10	False	0.909173770658711
mgp	0.995891632688263	0	False	0.908949147443391
c3a.1_ChrAur3	0.995417489369945	0	True	0.908516397382235
tncb	0.994459832103489	0	False	0.907642344696865
myoc_ChrAur1	0.993842163426682	0	False	0.907078599206133
dag1_ChrAur2	0.992531512803667	0	False	0.905882369890329
col4a1	0.989674957866278	0	True	0.903275195485262
fgf8a	0.988322698243122	2	False	0.902040989682898
lama1	0.986955310876942	0	True	0.900792976806879
tnr	0.986892051514642	0	True	0.900735240059684
vegfaa	0.986531524933059	0	True	0.900406187863437
tcn2	0.985378164941351	0	True	0.899353517525873
mif	0.98252826373891	1	True	0.896752415977039
olfml3b_ChrAur2	0.978972482059059	0	False	0.893507058128544
cbln18_ChrAur2	0.977512746130634	0	False	0.892174758826005
vwa1	0.975947375070746	0	True	0.890746046460508
adamts15a_ChrAur1	0.975863356582514	0	False	0.890669362882956
dkk3b	0.975337652775346	0	False	0.890189553622943
smtla	0.972595436239652	0	False	0.887686735745564
itih3a.1	0.971544436036575	0	False	0.886727489069326
ptn	0.968994323272957	0	False	0.884400004083718
cckb	0.967583894597962	0	False	0.88311270745466
wnt5a	0.967403164337187	0	False	0.882947755153569
prl	0.967038737231433	22	False	0.882615142953398
fgf13a	0.965478889558338	0	False	0.881191471776672
adamts6	0.963984516603196	0	False	0.879827559299697
angptl1a_ChrAur1	0.96292306518766	0	False	0.878858773813871
pdgfd	0.960178070906901	0	False	0.876353420691767
c1ql4a_ChrAur1	0.960114686180554	0	False	0.87629556952495
spink4	0.956981358672661	0	False	0.873435785113194
bgnb	0.954922324588165	0	False	0.871556507073065
cfbl_ChrAur2	0.953378530117027	0	False	0.870147487635296
pcolcea	0.953179131163482	0	True	0.869965496439792
eys	0.951844907747862	0	False	0.868747752263296
c6.2	0.95090976139801	0	False	0.867894245265614
angptl1a_ChrAur2	0.950013299849611	0	False	0.867076045841713
spon1a_ChrAur1	0.949273199144834	0	True	0.866400556779903
apoa1a	0.94764420603279	0	False	0.864913776640595
sst1.2	0.946986261437362	0	False	0.864313271365272
si:ch211-136a13.1	0.946961454248781	0	True	0.864290629872793
pdgfab	0.945599126455549	0	False	0.863047234863184
fshb	0.940190345472736	25	False	0.858110646682635
pnoca	0.939023614226218	0	False	0.85704577241619
zgc:113531	0.934190233318797	0	True	0.85263435122249
mmp9	0.933802912957321	0	True	0.852280844374159
ggh	0.931884635854069	1	False	0.850530035068879
frzb	0.930946328361914	0	False	0.849673642900253
naxe	0.930734521146618	0	False	0.849480326698523
tnca	0.928223583994122	0	True	0.847188597248117
fgf16	0.928103795199906	0	False	0.847079266153445
fgfbp3	0.92799509808906	0	False	0.846980058425425
fndc5b_ChrAur2	0.926009155010655	0	False	0.845167490462469
col11a1a_ChrAur2	0.925545815362673	0	False	0.844744600898799
fgf11a	0.923877830048734	0	False	0.84322223262168
gdf11	0.923067746119767	1	False	0.842482869951663
scg3	0.92251444746279	0	False	0.841977874903975
igfbp1a	0.922461873467407	0	True	0.841929890678872
adamtsl2	0.921138233327517	0	True	0.84072180584596
anxa2a_ChrAur1	0.920375032430134	0	False	0.840025233264934
col4a5_ChrAur2	0.919940144878935	0	False	0.839628311897266
adamtsl4	0.919608730655516	0	False	0.839325830516822
bpifcl	0.919458878312501	0	True	0.839189060455748
bag6l	0.918907904512282	0	False	0.838686187302149
calr	0.917068022045725	0	False	0.837006928691593
endouc	0.916914377653645	0	True	0.8368666976317
npy	0.916382539062666	0	False	0.83638128916156
bmp15	0.914538290628217	0	True	0.834698045737131
olfml1	0.91338250863007	0	True	0.833643164837078
adma	0.913018888822368	0	False	0.83331128945691
tub	0.911978490415239	0	False	0.832361719027637
pdgfc	0.911959391824513	0	False	0.832344287765853
adm2a_ChrAur1	0.90662733136774	0	False	0.827477722321159
draxina_ChrAur1	0.900458961640644	0	False	0.821847858367563
epd	0.900139171191986	10	False	0.821555985992972
c1qc	0.898927981375939	0	True	0.820450534441264
nrg3b	0.898732571264201	0	False	0.820272183857088
dkk1a	0.897538707232821	0	False	0.819182545529114
acana	0.89739354901096	0	True	0.819050059787017
adamts1	0.897329796075691	0	False	0.81899187255634
itih5	0.895693700662427	0	False	0.81749861015488
lamc3	0.895383529674666	0	True	0.817215517451183
loxa	0.892771527522822	0	False	0.81483154609214
col1a1a	0.890931823601934	0	True	0.81315245044001
fga	0.890426298329718	0	True	0.812691058105634
tnfsf13b	0.888968814812452	0	False	0.811360814576169
ognb	0.885525238869806	0	False	0.808217866774936
postnb_ChrAur2	0.883736936109947	0	False	0.806585684903343
olfm1b	0.882754565037039	0	True	0.805689075955256
col12a1b	0.882717413655832	0	True	0.805655167932369
bmp3	0.880861006203014	0	False	0.803960826985863
selenop	0.878469339761366	0	True	0.801777955776034
olfml3b_ChrAur1	0.873917474863962	0	False	0.79762347392081
apoc1_ChrAur1	0.872945881196995	0	False	0.796736701498727
htra1b	0.872133724361147	0	False	0.795995446888984
angptl4	0.867293530539909	0	False	0.791577807556681
cbln1	0.86486126961885	0	False	0.789357885812195
olfml2bb	0.864530694740021	0	False	0.789056170500594
postnb_ChrAur1	0.862157419676853	0	True	0.786890085080745
thbs4b	0.861220887821816	0	False	0.786035313534075
myoc_ChrAur2	0.860056217900422	0	False	0.784972320636698
olfm3b	0.859711457018457	0	False	0.784657657776355
spon2a	0.855817177766145	0	False	0.781103353582895
dcn	0.850617244229237	0	True	0.776357380225958
tg_ChrAur1	0.84438595954746	0	True	0.770670093865604
lamc2	0.843746333751528	0	False	0.770086308137507
paplnb	0.842992507937739	1	False	0.769398292184491
ucmaa	0.837418451198106	1	False	0.764310857010833
olfm2a	0.831477423489847	0	False	0.758888487856286
hmcn1	0.828681997072685	0	True	0.756337105381306
c1qb_ChrAur2	0.826019525086528	0	True	0.753907070262549
sema3c	0.82110302520796	0	False	0.749419786479506
