"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene"
124.225629548531	1.93061923296436	0.172260114703408	11.2075812574979	3.74281677101369e-29	1.80760227102957e-26	"gene-arl8a"
945.138523781091	1.54515063691438	0.137829232002453	11.2106163145919	3.61666236231959e-29	1.80760227102957e-26	"gene-gpatch1"
417.533491281145	-1.37470925696268	0.122865930161767	-11.1886936854888	4.63207479260258e-29	2.13538647938979e-26	"gene-tox4a"
2245.61935146851	2.17763450581889	0.195402037521465	11.1443797282803	7.62738866510464e-29	3.2232073267288e-26	"gene-mtus1a"
1389.05269745642	1.99219572375812	0.178731739790129	11.1462895515783	7.46549112348784e-29	3.2232073267288e-26	"gene-usp19"
2029.81262255307	2.1510645992278	0.193390443690807	11.1229105129254	9.70532358184273e-29	3.93725567068196e-26	"gene-hells"
2176.27708909595	1.50328215017521	0.135517122256469	11.0929314697977	1.35764437996355e-28	5.29585742368858e-26	"gene-dlgap5"
898.171495998904	2.14484757457218	0.193539160084264	11.0822407911574	1.5299484822798e-28	5.74693981751174e-26	"gene-nup50"
1455.32919636002	2.07788930281158	0.187662366815447	11.0724879903867	1.70597367697545e-28	6.17928036853035e-26	"gene-LOC119018991"
1131.88654607208	1.9264739102575	0.17470704396736	11.0268817244565	2.83525895764561e-28	9.91558494773855e-26	"gene-g14151"
1427.35746589944	2.70978320141755	0.245984820203862	11.0160586298447	3.19755402798951e-28	1.08098643172899e-25	"gene-strn3"
1879.56645148632	1.97149260179294	0.17929890029476	10.995564381889	4.01394505559214e-28	1.31320744367147e-25	"gene-usp4"
494.497585486504	1.67784283838394	0.152667399953989	10.9901841446806	4.26055945291722e-28	1.35033106160895e-25	"gene-lta4h"
827.725589311397	2.13751626125474	0.194900856917943	10.9671978618066	5.49489847621996e-28	1.6390958925242e-25	"gene-me2"
1105.9705751452	2.32142471940882	0.211641193283786	10.9686809235481	5.40552145476946e-28	1.6390958925242e-25	"gene-rtkn2"
5848.67054842295	2.04312422430873	0.186568941768821	10.9510415020758	6.56879394030662e-28	1.90344880407399e-25	"gene-g17046"
271.580685230679	-1.77297225286802	0.162644590540552	-10.9008989907104	1.14124091262072e-27	3.21512925994426e-25	"gene-dnajc14"
2070.08424300229	2.20832003526969	0.202743406116661	10.8921916503612	1.25581188633514e-27	3.44228220302999e-25	"gene-g4037"
338.382564627824	1.76559763695071	0.162274670708571	10.8803033106846	1.43086055058339e-27	3.81889150105704e-25	"gene-rab14l"
1468.90904728301	1.9032529054625	0.176040633740971	10.811440887352	3.0385932355799e-27	7.37211673441979e-25	"gene-ap3b1a"
3742.39537152837	2.73069262145544	0.252572178432619	10.8115337104872	3.03551973236564e-27	7.37211673441979e-25	"gene-g17317"
901.823532389701	2.36736863485466	0.21897758617958	10.8110089080679	3.05293731853314e-27	7.37211673441979e-25	"gene-sass6"
328.927597604029	-1.26870844620092	0.11731191776963	-10.8148299876261	2.92835132675062e-27	7.37211673441979e-25	"gene-slc7a6os"
1301.04921125104	2.97301526747889	0.275721195625071	10.7826866945755	4.15567477767532e-27	9.8015938593449e-25	"gene-acsl1a_ChrAur2"
5418.90965143164	2.94133464597809	0.274057290413094	10.7325539179948	7.15897737167513e-27	1.65014428417112e-24	"gene-g4731"
2397.79990187846	3.06729817327889	0.285949614018093	10.7267085630156	7.62644152854062e-27	1.71883044405464e-24	"gene-strip1"
903.969999423803	1.03460424140832	0.0967282485854943	10.6959885714655	1.06280202895844e-26	2.34324742993403e-24	"gene-slc20a1b"
749.237669138769	2.29746180938993	0.214938770957455	10.6889129362552	1.14707516300228e-26	2.47524176663172e-24	"gene-sec14l1"
1049.85565065223	1.83358558851665	0.171992635269739	10.6608378064619	1.55193050431028e-26	3.21254006051508e-24	"gene-faf1"
456.773577473762	2.01016795785153	0.188556468350556	10.6608273661252	1.55210474231157e-26	3.21254006051508e-24	"gene-tbc1d8"
570.283016592441	1.51640994974	0.142327595156248	10.6543636044386	1.66378698693137e-26	3.37482552429159e-24	"gene-ptpn2b"
1159.30519696554	1.68189125225973	0.157914583753212	10.6506391764815	1.73171893272752e-26	3.4437438070044e-24	"gene-gpkow"
1143.88536341839	1.74479433586975	0.163926438963207	10.6437640377301	1.86442055224557e-26	3.63633716170665e-24	"gene-gemin5"
708.485730890092	2.3262009220626	0.219394846229719	10.6028056813464	2.89172336208146e-26	5.53355817702456e-24	"gene-ube2d2l_ChrAur2"
877.772111586114	1.56473223273638	0.147666140376445	10.5964185746808	3.09610787271621e-26	5.81494926760885e-24	"gene-rangap1a"
1381.14664901556	1.21708745778512	0.115136054969277	10.5708629508793	4.06734588046303e-26	7.50018580357383e-24	"gene-daam1b"
768.492155062109	2.12038544699806	0.200705223102519	10.5646749706906	4.34471133515848e-26	7.86858256449594e-24	"gene-ube2l3a_ChrAur1"
7941.21374937715	2.37804377820187	0.225404602045431	10.5501119170698	5.07366235708016e-26	9.02755853079069e-24	"gene-vcp_ChrAur1"
914.590554830919	0.963885506898501	0.0908439388216473	10.6103447230627	2.66763029901354e-26	9.77419741558561e-24	"gene-anp32b_ChrAur2"
3922.3705917968	2.55420118508345	0.242343167112522	10.5396047081349	5.6736872128122e-26	9.9211268469554e-24	"gene-tpx2"
1231.3842072148	1.85122303283435	0.175929668388404	10.5225176048611	6.80310454834591e-26	1.16944214117499e-23	"gene-srsf2a_ChrAur2"
3200.24591253167	2.01632458119431	0.191672334746	10.5196432435923	7.01386509988021e-26	1.18557699738309e-23	"gene-baz2ba_ChrAur2"
496.065935043504	3.0990929928593	0.295288197401824	10.4951468434145	9.09362104632626e-26	1.51192630576788e-23	"gene-nr4a3"
1054.64650501047	1.69995085044561	0.162159713269062	10.4831885563646	1.03204347090383e-25	1.66881593509491e-23	"gene-fxr2"
427.483677748218	2.28611562232981	0.218083183147012	10.4827689569659	1.03663383860165e-25	1.66881593509491e-23	"gene-rnf126_ChrAur1"
9015.05390889843	3.15383833227362	0.301185417103529	10.4714177817896	1.16879186757103e-25	1.85216986264147e-23	"gene-tut4"
1362.75858997945	1.78400579169259	0.170394559631443	10.4698518283173	1.18828857004722e-25	1.85409579652598e-23	"gene-septin6"
1650.36141229539	1.86042908801502	0.177725584068708	10.4679869123164	1.21192836055538e-25	1.86232991405344e-23	"gene-znf526"
1858.17912729501	2.04324250339821	0.195253158738598	10.464581042367	1.25631056931042e-25	1.90171668566362e-23	"gene-ddx19b"
1181.83555797677	2.03106402009968	0.194384289784382	10.4487045859139	1.48540204412584e-25	2.21543346051827e-23	"gene-fam135a"
912.025731585967	1.71506035325725	0.164293707744557	10.4389898846511	1.64552287281644e-25	2.4186801414644e-23	"gene-akirin1"
1367.8601283103	1.94592879976455	0.186626161591555	10.4268811144675	1.86923345456007e-25	2.70825224230688e-23	"gene-cfl1"
323.219910276856	-1.7132313287229	0.164347982064445	-10.4244135352456	1.91839146543124e-25	2.74032763977516e-23	"gene-LOC119012237"
1893.98405452559	2.97275425728877	0.285621040291062	10.4080366567512	2.27872670940297e-25	3.20983976205068e-23	"gene-zfand4"
55.5945184162652	-2.36625480491166	0.227433400242027	-10.4041658014767	2.3732557448232e-25	3.29719996767081e-23	"gene-g13158"
175.146207745585	1.4683195385342	0.141335402336174	10.388901253783	2.78543309469961e-25	3.76961336163802e-23	"gene-chn1"
1165.72090050191	1.8233683966815	0.175512455637094	10.3888261950575	2.78762573578043e-25	3.76961336163802e-23	"gene-septin7b"
556.487029910532	1.66244694953597	0.160333370431597	10.3686895938186	3.44212450800503e-25	4.59342457370882e-23	"gene-cdk5rap3"
430.628422312562	1.81287810347942	0.174967616670442	10.3612207674638	3.72181210760442e-25	4.90215823315897e-23	"gene-camk2g1"
747.149645147738	1.47749709579432	0.142677874464926	10.3554745354545	3.95221823240286e-25	5.13889709141408e-23	"gene-fkbp4"
1237.16896294237	1.41352546804102	0.136560014126604	10.3509469963188	4.14366669368407e-25	5.30887002993944e-23	"gene-ninl"
213.007920981541	-1.46815835667611	0.141851918331196	-10.3499365672888	4.18763165445824e-25	5.30887002993944e-23	"gene-ric8b"
1993.03991004109	2.02508941387767	0.195814360842919	10.3418840434394	4.55493130019684e-25	5.70322385760448e-23	"gene-tex10"
282.446491534152	1.83346376322934	0.177330761502286	10.3392313194669	4.68278510676063e-25	5.79180567716663e-23	"gene-tox"
708.149113430977	1.82799869302815	0.176883415839448	10.3344832207864	4.92057097364776e-25	6.01258202587176e-23	"gene-ccnt1"
384.1877565534	1.758569559525	0.17020444344413	10.3321013478843	5.04432344497676e-25	6.0904200451136e-23	"gene-rhoab_ChrAur2"
603.050347521833	2.03273323475914	0.196794703161777	10.3292070472451	5.19885654375155e-25	6.20315330196802e-23	"gene-pkn3"
1085.06058026507	2.25077602667112	0.218058982239036	10.3218679806724	5.61205259419644e-25	6.61830667562097e-23	"gene-ssx2ipa"
341.262836852356	1.59098849155851	0.154168436959141	10.3198068485326	5.7338388607962e-25	6.68420617542471e-23	"gene-g16651"
2186.39327733315	1.72051146600563	0.166743652214165	10.3183026349682	5.824367906689e-25	6.71258401245908e-23	"gene-cdc27"
1186.33366035956	1.43011785846362	0.138647433219516	10.3147806292192	6.04191285393471e-25	6.88506518703436e-23	"gene-scaper_ChrAur2"
903.62426771091	1.67493243580771	0.162455602383942	10.3100934115478	6.34396295940883e-25	7.14894137048048e-23	"gene-aco2_ChrAur2"
1967.99738608822	1.72321682127971	0.167181601324809	10.3074549329848	6.520522205006e-25	7.26715782452427e-23	"gene-atf7ip"
1012.88656214272	2.20228428813025	0.21388500491926	10.2965810481272	7.30101894313505e-25	8.04857979579083e-23	"gene-rnmt"
1212.27442850398	1.7745995824814	0.172646828808486	10.2787847001229	8.7828040954492e-25	9.57797840172535e-23	"gene-phf14"
911.448619491434	1.98164918969446	0.19336521105884	10.2482198263237	1.2054311158346e-24	1.29291114729241e-22	"gene-g4580"
2296.52780274535	1.44537288753386	0.141042691403677	10.2477687652533	1.2110684183867e-24	1.29291114729241e-22	"gene-xpo1a"
1052.0035964227	2.19767822777837	0.21494050039261	10.2245887757965	1.53879662343137e-24	1.62567451612927e-22	"gene-eif6"
886.420931160558	2.48628202717515	0.243963091731765	10.191221998075	2.17018931433358e-24	2.26625960641463e-22	"gene-katnal2"
841.123668422492	1.63067885523664	0.16002193510713	10.1903458056856	2.18983870467988e-24	2.26625960641463e-22	"gene-naf1"
1349.2901462639	1.62180934107153	0.159192698904266	10.1877118249426	2.24997555439073e-24	2.28192520726308e-22	"gene-cs"
716.497415844141	1.90029021052796	0.186515969057624	10.1883512716322	2.23522755864274e-24	2.28192520726308e-22	"gene-g18568"
245.622031292987	1.35362627272252	0.132968537448066	10.1800493462689	2.43437895751961e-24	2.44450211754098e-22	"gene-wasf3b"
95.6698422405203	-2.2222389575647	0.218347544934402	-10.1775312300046	2.49818853085855e-24	2.45986680388034e-22	"gene-fermt1"
65.2165586166064	-1.94827186525256	0.191425974374827	-10.177677672089	2.49443269998021e-24	2.45986680388034e-22	"gene-hdac12"
128.46464545442	2.24228383564118	0.220766795118495	10.1567984190632	3.09058783478339e-24	3.01391748272819e-22	"gene-klhl5"
647.1240406156	1.39254056227553	0.137200655923561	10.1496640296775	3.3250611761197e-24	3.21169242363867e-22	"gene-g270"
387.045925920488	2.3042403589243	0.227178662407229	10.1428555591803	3.56522501875215e-24	3.41118039058343e-22	"gene-zbtb2b"
2718.21513161977	2.90639085977934	0.286591638477667	10.1412269918888	3.62517209944165e-24	3.43612106846142e-22	"gene-nek2"
1411.42953398985	2.12964220036096	0.210238696621135	10.1296394745004	4.08151520562713e-24	3.83284511254355e-22	"gene-hdgfl2"
204.855346915364	2.59236260917542	0.256106280505775	10.1222141216368	4.40339802773544e-24	4.09718007314613e-22	"gene-rab14"
789.923728523483	1.30206553137135	0.128662825955592	10.1199823779773	4.50496721650352e-24	4.15357977361625e-22	"gene-ide"
107.038194884557	-2.5795777008631	0.255244973738539	-10.1062820673033	5.18133678905266e-24	4.73415474906055e-22	"gene-g895"
3672.02402478152	2.02042408549522	0.199950118075774	10.1046406220653	5.26883906758305e-24	4.77112194852029e-22	"gene-ppp2r1ba"
1702.51852599221	1.84996723988614	0.183146783639854	10.1010086178963	5.46769058190429e-24	4.9073732638649e-22	"gene-sec23ip"
494.871830681593	3.31892336975059	0.329254466483904	10.0801164679503	6.76458920209074e-24	6.01811084978985e-22	"gene-akna"
2743.71353530311	2.48846445513543	0.246998829022774	10.0748026416999	7.14039999005036e-24	6.27868382303584e-22	"gene-kif23_ChrAur2"
625.452984776065	1.2365716343934	0.122745883899158	10.0742411485611	7.18129879187692e-24	6.27868382303584e-22	"gene-LOC119015378"
386.39992448034	1.92675715769176	0.191331692447536	10.0702457237715	7.47909925549527e-24	6.48316449993445e-22	"gene-hmbox1b"
345.270727675041	1.55862346553079	0.154892916628243	10.0625871050748	8.08454078916201e-24	6.94859429522721e-22	"gene-eloa"
811.547290449073	-1.88068697084422	0.186931113702507	-10.0608557537257	8.22799940004106e-24	7.01246806010222e-22	"gene-dele1"
841.754688923586	2.13069615296798	0.211989606330825	10.0509463168815	9.09894123673674e-24	7.69012183524867e-22	"gene-snx5"
685.779982657163	0.94276229622919	0.0931939359095535	10.1161334911765	4.68561500795818e-24	8.28285207371696e-22	"gene-g4383"
1277.72414745241	2.2747240264038	0.226558046200645	10.0403585948532	1.01305202375862e-23	8.4912178718677e-22	"gene-klhl13"
731.052535639648	1.43853171812574	0.143392204334359	10.0321473179351	1.10095799017355e-23	9.15239011175421e-22	"gene-brpf3a"
558.572698225767	2.17213780420963	0.21668240370175	10.0245232981606	1.18932123949148e-23	9.80658212270129e-22	"gene-mthfd2l"
1771.38996651208	1.47465212699165	0.14716326409898	10.0205179330612	1.23852191021256e-23	1.01299106559482e-21	"gene-csnk1a1"
1426.68096891527	2.43388144664055	0.243044597942004	10.0141351309579	1.3211232747112e-23	1.06291450046177e-21	"gene-cobll1a"
396.80862791028	2.42875681270123	0.24255070087936	10.0133984519354	1.33100119856679e-23	1.06291450046177e-21	"gene-g13435"
1713.30821849253	1.88523689292726	0.188269084029732	10.013523477012	1.32931963398597e-23	1.06291450046177e-21	"gene-gpcpd1"
1923.02929645561	2.27912407113109	0.227815290544434	10.0042629521681	1.45974604657092e-23	1.15545930905037e-21	"gene-ggnbp2"
1862.74365627191	2.04464260087347	0.204390842090343	10.0035920394599	1.46967314994575e-23	1.15545930905037e-21	"gene-ywhaba_ChrAur1"
67.7235761737823	-2.42518947485744	0.242461037437915	-10.0023884269589	1.48765013649633e-23	1.16059597571891e-21	"gene-g17208"
146.342203549764	1.87276695106242	0.18730396301365	9.99854418951051	1.54653822398198e-23	1.19732753187979e-21	"gene-fam168a"
2002.34000649838	2.32143113384693	0.232231888348886	9.99617731376925	1.58393740162756e-23	1.21108963504224e-21	"gene-atp13a3"
547.731380716042	2.11906954052225	0.211993632590472	9.99591126690043	1.58819681976551e-23	1.21108963504224e-21	"gene-g18688"
152.545339554371	4.35198782142145	0.435425485148574	9.9947935292223	1.6062161100483e-23	1.21568983493357e-21	"gene-g3988"
1648.4843908784	1.95220035752397	0.195471111990699	9.98715532767245	1.73489024952037e-23	1.30335236375078e-21	"gene-cip2a"
725.067384799749	2.86052808953825	0.286584266195239	9.98145546339754	1.83751351029084e-23	1.37029867804189e-21	"gene-gba2"
440.397860561355	2.92179390740407	0.292776397020418	9.97960879749575	1.87203392198304e-23	1.38585168151475e-21	"gene-sdr16c5a"
1897.06521950173	2.00226235693024	0.200700315025079	9.9763787449962	1.93396531283445e-23	1.41631222298713e-21	"gene-pbrm1_ChrAur2"
357.34819889462	1.86008698467674	0.186455955783372	9.97601270960643	1.94111022476052e-23	1.41631222298713e-21	"gene-tusc3"
971.328679733952	1.48284743732966	0.148816044290782	9.96429816688462	2.18410979948756e-23	1.58223154188592e-21	"gene-g12014"
53.9072362820908	-3.08477745889606	0.309633061973506	-9.96268757358998	2.21979314034347e-23	1.59667673967117e-21	"gene-sarm1"
164.177456984012	2.08579583214377	0.209388149456023	9.96138433604066	2.24908893993618e-23	1.60635634005864e-21	"gene-prkx"
482.395107974447	2.19475419285041	0.220403506907575	9.957891431241	2.32950838709005e-23	1.6419120903309e-21	"gene-dis3l2_ChrAur1"
1434.58816284918	2.177431071317	0.218665500991261	9.95781712911365	2.33124966483583e-23	1.6419120903309e-21	"gene-eif4g2a"
795.072328914227	0.844487794048763	0.0841603007432917	10.0342772850188	1.07745525960658e-23	1.723244316793e-21	"gene-zc3h18"
1228.38446753486	1.3670114376641	0.137377202190743	9.95078816473537	2.50193752147184e-23	1.73818209449733e-21	"gene-naa15a"
2095.81143877498	2.87060371631301	0.288480354076278	9.95077715258898	2.50221441329728e-23	1.73818209449733e-21	"gene-shmt2_ChrAur1"
4147.45323711676	2.64226748393516	0.265715070886256	9.94398802868893	2.67882824305722e-23	1.84820925449567e-21	"gene-ofd1"
810.451093882886	2.08990037487087	0.210239131629691	9.94058698145672	2.77188931101197e-23	1.89775174799419e-21	"gene-cmss1"
970.642066993101	1.39087850572261	0.139927308574115	9.94000756461278	2.7880596573766e-23	1.89775174799419e-21	"gene-ywhae1_ChrAur1"
286.478019160953	1.09835470368141	0.110549335646312	9.93542563833624	2.91926520605204e-23	1.97381251465198e-21	"gene-rps6kb1b_ChrAur2"
813.743314916283	2.26621646961795	0.228175635948611	9.93189505179395	3.02451921988552e-23	2.03143535947543e-21	"gene-tbc1d32"
3674.3934278905	2.19837306779835	0.221375974356924	9.93049527702548	3.06728192743612e-23	2.04660350710902e-21	"gene-pum2"
3425.78740564017	1.45665337582381	0.146711548630782	9.92868925056246	3.12334105007651e-23	2.07038725031869e-21	"gene-LOC119031171_fusion_2"
710.254542617893	1.2179934585791	0.122685516766284	9.92776890608351	3.15229757801033e-23	2.07601311923252e-21	"gene-smarce1"
1157.53563078863	1.82800199743097	0.184333535246742	9.91681733323282	3.5179508164748e-23	2.30187465681854e-21	"gene-ptbp1b"
1006.14928398896	2.3123917511229	0.233449064398195	9.90533741089938	3.94635706289152e-23	2.56563803409268e-21	"gene-spire2"
747.435458737915	1.32749897740846	0.134162716126856	9.89469366551329	4.38952211180427e-23	2.83557536674643e-21	"gene-cnn2"
4548.90178534357	2.54056163922944	0.25692500142359	9.88833949655539	4.67721388899484e-23	3.00229767482188e-21	"gene-g3834"
453.711557610555	0.959270409776183	0.0962810553811841	9.96323114633879	2.20768599669157e-23	3.04307968463957e-21	"gene-hyou1"
863.411151681189	1.57804799338003	0.159623948580501	9.88603531871784	4.78608597822401e-23	3.05286062837408e-21	"gene-smurf1"
2524.97890939642	0.955316386536881	0.0959217990659954	9.95932515693967	2.29615994501304e-23	3.10551779945656e-21	"gene-sfpq"
1979.03445173328	2.8435354110611	0.28787493476942	9.87767626708696	5.2025313044534e-23	3.2977545306104e-21	"gene-sgip1a"
1345.83329461646	2.13711943595171	0.216605022586601	9.86643527666708	5.8196108596026e-23	3.66599337503662e-21	"gene-g17312"
188.272384732636	1.84298509708022	0.186860372034573	9.86289964540595	6.02828538645399e-23	3.7740043450257e-21	"gene-ccnjl"
1215.99248368623	2.82677494117682	0.286981655419447	9.85001963643028	6.85305855172369e-23	4.21234665645949e-21	"gene-cecr2"
432.835699019978	2.44941000462052	0.248664100942776	9.85027591571891	6.83560622483571e-23	4.21234665645949e-21	"gene-lpcat1"
127.970219726354	-1.54655054871683	0.157009538698249	-9.85004198814371	6.85153467130444e-23	4.21234665645949e-21	"gene-mtmr7a"
680.915894027642	-0.915786586545214	0.0923647627691758	-9.91489134047592	3.58646486186503e-23	4.43401471756466e-21	"gene-g10473"
6342.87879813693	2.05631782902752	0.209096258240618	9.83431194001193	8.01133488631998e-23	4.89463604922031e-21	"gene-eif4g1a_ChrAur1"
685.762748961743	1.6284175282265	0.165824363780673	9.82013433430276	9.22205726316238e-23	5.60012206342067e-21	"gene-snrnp48"
1797.03669844974	2.68777782487917	0.273717251798302	9.81954117696515	9.27647906384019e-23	5.60012206342067e-21	"gene-ttbk2b"
1045.63085093991	2.18293274448611	0.222412261465479	9.81480395956017	9.72267861105155e-23	5.83475777948431e-21	"gene-cep83"
1912.84968064866	1.18995716117573	0.121270764166002	9.81239929804394	9.95723814604149e-23	5.94037113395017e-21	"gene-myo1cb"
827.880824159873	1.97946842491675	0.201832664570656	9.80747308235525	1.04553920819854e-22	6.20108692956114e-21	"gene-btf3l4_ChrAur2"
4193.5366677326	3.12757871429061	0.318977808218128	9.80500409029039	1.07142663125584e-22	6.28116121051834e-21	"gene-arpp21"
360.086615906246	1.65118257894336	0.168396715293553	9.80531345914309	1.06814844349421e-22	6.28116121051834e-21	"gene-gcna"
1627.86679925967	2.23289364682908	0.22777457177699	9.8030856974468	1.09197815144685e-22	6.36485196090459e-21	"gene-obi1_ChrAur1"
70.1040395626826	-2.47563674248802	0.252554202622669	-9.80239772999054	1.09944293377439e-22	6.37174299105137e-21	"gene-fhdc2"
566.287391906831	0.898214242206655	0.0910115719272176	9.86923116683404	5.65967362234628e-23	6.74874217973504e-21	"gene-phactr4b"
1117.42077081294	1.3812085439638	0.141159278835656	9.78475205708489	1.30915757521716e-22	7.54402052718891e-21	"gene-pfkpa"
124.779942893095	1.69054121309747	0.172792511099139	9.78364862194478	1.32351440146308e-22	7.58366274555852e-21	"gene-sypl2a"
2132.10800740268	2.35206163595931	0.240683228733306	9.77243677649665	1.47852407391624e-22	8.42426469531376e-21	"gene-hm13"
659.194383182267	1.85504089091276	0.189937283467583	9.76659693687453	1.56624745092836e-22	8.87423555715948e-21	"gene-agps"
496.371017529104	-1.7071875008028	0.174812152751207	-9.76583992551404	1.57798971568814e-22	8.89109538694953e-21	"gene-g9416"
278.146137590492	2.17687053107068	0.222960342398306	9.76348756758649	1.6150368722812e-22	9.04956019816349e-21	"gene-rab5ab_ChrAur1"
2004.1796246815	3.13588176282766	0.321611050712013	9.75054108335252	1.83487653202055e-22	1.02248998833804e-20	"gene-ptprga_ChrAur1"
623.681406068594	1.53904875735455	0.158027351149264	9.73912899356799	2.0530649208008e-22	1.1378242856154e-20	"gene-edem3"
1589.19584989714	2.25596438942565	0.231829718005288	9.73112683238564	2.22118606022853e-22	1.22430809906727e-20	"gene-prkar2aa"
258.652350156328	1.57324068064534	0.161693409714135	9.72977614503116	2.25087748695414e-22	1.23396753906427e-20	"gene-cfap410"
236.332507575527	-2.07472867368026	0.213310542778416	-9.72632972874415	2.32842997682697e-22	1.26962025940748e-20	"gene-g1459"
354.119042608591	1.64232942737282	0.168880553688998	9.72479892739607	2.36371929922246e-22	1.28197011404889e-20	"gene-tbc1d30"
1014.18002646035	2.12548424470697	0.218719415297068	9.71785811433387	2.53048222435648e-22	1.36511439996933e-20	"gene-ppp1r9bb"
2243.07858302482	2.2329329484086	0.229906438391374	9.71235500855106	2.67093388758948e-22	1.42753444229024e-20	"gene-clk2a"
547.876492083517	2.34936315632102	0.241897517936842	9.71222514542057	2.67433981497876e-22	1.42753444229024e-20	"gene-snap23.1"
139.157439306846	-1.63640074797069	0.168511070395689	-9.71093913372083	2.70830102597239e-22	1.43809366520482e-20	"gene-tmed1b"
4733.18390114314	3.13905666196196	0.323476737670016	9.70411870903732	2.89567833182781e-22	1.52958175215613e-20	"gene-elac2"
869.887894028097	2.92913184577521	0.301873161004338	9.7031873785332	2.92224086770587e-22	1.53561486426285e-20	"gene-parpbp"
67.5567671827453	2.40273337359544	0.24770004185917	9.70017346610507	3.00986473994134e-22	1.57350763878789e-20	"gene-cbx1a"
1582.61430110762	2.92982768116813	0.302144630835876	9.69677228108551	3.11187377764117e-22	1.61849353091471e-20	"gene-hyls1"
3119.98092584913	3.02376241748757	0.311886549317722	9.69507157042299	3.16415760568073e-22	1.63729012432724e-20	"gene-g6122"
962.762487877832	2.2512222669334	0.232325038494573	9.68996833712344	3.32631774153274e-22	1.71246266673224e-20	"gene-cdc42ep1a"
713.489493650436	1.79205487006458	0.185065373792669	9.68336125412763	3.54853473698732e-22	1.80850448756409e-20	"gene-g2009"
717.022521897131	1.65138955159248	0.170532079872312	9.68374720362866	3.53515928249708e-22	1.80850448756409e-20	"gene-kat7b"
518.928577169897	1.146914085449	0.118550330295787	9.67449084778942	3.87013211564795e-22	1.96254399584507e-20	"gene-wbp11"
1093.64842526997	2.76069973330111	0.285676305111662	9.66373368705551	4.29903573462332e-22	2.16919504579849e-20	"gene-rnf44"
4919.60960437894	3.16523140971215	0.327689614849826	9.65923625978418	4.49200252207534e-22	2.25534106826179e-20	"gene-LOC119010658"
1787.88885586725	2.13151702234642	0.220742150025433	9.65613962761911	4.62982472544879e-22	2.31308780125624e-20	"gene-srpk1b"
873.256438356984	1.5535153187809	0.160943394217721	9.65255720082135	4.79449560210198e-22	2.38361639198619e-20	"gene-gatad2ab"
690.495173748798	3.17707148318011	0.329463278107403	9.64317328908627	5.2538230432478e-22	2.59923284412777e-20	"gene-b4galt5"
